,country,year,d_riot,preds,preds_proba
225,DR Congo (Zaire),2019,1,1,0.9060402684563759
226,DR Congo (Zaire),2020,1,1,0.8881431767337807
227,DR Congo (Zaire),2021,1,1,0.8400447427293065
228,DR Congo (Zaire),2022,1,1,0.8489932885906041
229,DR Congo (Zaire),2023,1,1,0.8489932885906041
230,Denmark,2020,1,1,0.6655480984340044
231,Denmark,2021,0,1,0.6923937360178971
232,Denmark,2022,0,1,0.7080536912751678
233,Denmark,2023,0,1,0.7069351230425056
234,Djibouti,2017,0,0,0.0
235,Djibouti,2018,0,0,0.0
236,Djibouti,2019,0,0,0.0
237,Djibouti,2020,0,0,0.003355704697986577
238,Djibouti,2021,0,0,0.035794183445190156
239,Djibouti,2022,0,0,0.04138702460850112
240,Djibouti,2023,1,0,0.0447427293064877
241,Dominican Republic,2018,1,1,0.5357941834451901
242,Dominican Republic,2019,1,1,0.8814317673378076
243,Dominican Republic,2020,0,1,0.9194630872483222
244,Dominican Republic,2021,1,1,0.9373601789709173
245,Dominican Republic,2022,1,1,0.9451901565995525
246,Dominican Republic,2023,1,1,0.9474272930648769
247,East Timor,2020,0,0,0.0447427293064877
248,East Timor,2021,0,0,0.04697986577181208
249,East Timor,2022,0,0,0.049217002237136466
250,East Timor,2023,0,0,0.049217002237136466
251,Ecuador,2018,1,1,0.7885906040268457
252,Ecuador,2019,1,1,0.7953020134228188
253,Ecuador,2020,1,1,0.8176733780760627
254,Ecuador,2021,1,1,0.8378076062639821
255,Ecuador,2022,1,1,0.8467561521252797
256,Ecuador,2023,1,1,0.8445190156599552
257,Egypt,2017,1,1,0.9563758389261745
258,Egypt,2018,1,1,0.959731543624161
259,Egypt,2019,1,1,0.9664429530201343
260,Egypt,2020,1,1,0.9552572706935123
261,Egypt,2021,1,1,0.9586129753914989
262,Egypt,2022,1,1,0.9574944071588367
263,Egypt,2023,0,1,0.9295302013422819
264,El Salvador,2018,1,0,0.19798657718120805
265,El Salvador,2019,1,0,0.20693512304250558
266,El Salvador,2020,1,0,0.21476510067114093
267,El Salvador,2021,1,0,0.22706935123042504
268,El Salvador,2022,0,0,0.2516778523489933
269,El Salvador,2023,0,0,0.29082774049217003
270,Equatorial Guinea,2017,0,0,0.042505592841163314
271,Equatorial Guinea,2018,0,0,0.058165548098434
272,Equatorial Guinea,2019,0,0,0.06375838926174497
273,Equatorial Guinea,2020,0,0,0.06823266219239374
274,Equatorial Guinea,2021,0,0,0.0738255033557047
275,Equatorial Guinea,2022,0,0,0.058165548098434
276,Equatorial Guinea,2023,0,0,0.0592841163310962
277,Eritrea,2017,0,0,0.006711409395973154
278,Eritrea,2018,0,0,0.020134228187919462
279,Eritrea,2019,0,0,0.020134228187919462
280,Eritrea,2020,0,0,0.012304250559284116
281,Eritrea,2021,0,0,0.012304250559284116
282,Eritrea,2022,0,0,0.010067114093959731
283,Eritrea,2023,0,0,0.008948545861297539
284,Estonia,2020,0,0,0.4563758389261745
285,Estonia,2021,0,0,0.45861297539149887
286,Estonia,2022,0,0,0.4608501118568233
287,Estonia,2023,0,0,0.46196868008948544
288,Ethiopia,2017,1,1,0.8959731543624161
289,Ethiopia,2018,1,1,0.8982102908277405
290,Ethiopia,2019,1,1,0.9172259507829977
291,Ethiopia,2020,1,1,0.9093959731543624
292,Ethiopia,2021,1,1,0.9060402684563759
293,Ethiopia,2022,1,1,0.9082774049217002
294,Ethiopia,2023,1,1,0.8881431767337807
295,Fiji,2021,0,0,0.1789709172259508
296,Fiji,2022,0,0,0.18344519015659955
297,Fiji,2023,0,0,0.18232662192393737
298,Finland,2020,1,1,0.5782997762863534
299,Finland,2021,0,1,0.5771812080536913
300,Finland,2022,0,1,0.5771812080536913
301,Finland,2023,0,1,0.5771812080536913
302,France,2020,1,1,0.5727069351230425
303,France,2021,1,1,0.5727069351230425
304,France,2022,1,1,0.5727069351230425
305,France,2023,1,1,0.5704697986577181
306,Gabon,2017,0,1,0.7002237136465325
307,Gabon,2018,1,1,0.6644295302013423
308,Gabon,2019,1,1,0.6599552572706935
309,Gabon,2020,1,1,0.6923937360178971
310,Gabon,2021,1,1,0.7069351230425056
311,Gabon,2022,1,1,0.7058165548098434
312,Gabon,2023,1,1,0.703579418344519
313,Gambia,2017,1,0,0.04809843400447427
314,Gambia,2018,0,0,0.06040268456375839
315,Gambia,2019,0,0,0.11073825503355705
316,Gambia,2020,1,0,0.1174496644295302
317,Gambia,2021,1,0,0.12527964205816555
318,Gambia,2022,0,0,0.11073825503355705
319,Gambia,2023,0,0,0.12416107382550336
320,Georgia,2018,1,0,0.4563758389261745
321,Georgia,2019,1,0,0.4463087248322148
322,Georgia,2020,1,0,0.4519015659955257
323,Georgia,2021,1,0,0.4541387024608501
324,Georgia,2022,1,0,0.47762863534675615
325,Georgia,2023,1,0,0.4798657718120805
326,Germany,2020,1,1,0.6823266219239373
327,Germany,2021,1,1,0.6823266219239373
328,Germany,2022,1,1,0.6834451901565995
329,Germany,2023,1,1,0.6823266219239373
330,Ghana,2017,1,1,0.9776286353467561
331,Ghana,2018,1,1,0.9653243847874721
332,Ghana,2019,1,1,0.9541387024608501
333,Ghana,2020,1,1,0.9362416107382551
334,Ghana,2021,1,1,0.9384787472035794
335,Ghana,2022,1,1,0.9586129753914989
336,Ghana,2023,1,1,0.9071588366890381
337,Greece,2018,1,1,0.5637583892617449
338,Greece,2019,1,1,0.569351230425056
339,Greece,2020,1,1,0.5682326621923938
340,Greece,2021,1,1,0.5659955257270693
341,Greece,2022,1,1,0.569351230425056
342,Greece,2023,1,1,0.5682326621923938
343,Guatemala,2018,1,1,0.5134228187919463
344,Guatemala,2019,1,1,0.5313199105145414
345,Guatemala,2020,1,1,0.540268456375839
346,Guatemala,2021,1,1,0.5436241610738255
347,Guatemala,2022,1,1,0.5413870246085011
348,Guatemala,2023,1,1,0.5536912751677853
349,Guinea,2017,1,1,0.8299776286353467
350,Guinea,2018,1,1,0.8031319910514542
351,Guinea,2019,1,1,0.7718120805369127
352,Guinea,2020,1,1,0.7595078299776287
353,Guinea,2021,1,1,0.7393736017897091
354,Guinea,2022,1,1,0.7595078299776287
355,Guinea,2023,1,1,0.7684563758389261
356,Guinea-Bissau,2017,0,0,0.04138702460850112
357,Guinea-Bissau,2018,0,0,0.04586129753914989
358,Guinea-Bissau,2019,0,0,0.04809843400447427
359,Guinea-Bissau,2020,0,0,0.05592841163310962
360,Guinea-Bissau,2021,0,0,0.0592841163310962
361,Guinea-Bissau,2022,0,0,0.0592841163310962
362,Guinea-Bissau,2023,0,0,0.06040268456375839
363,Guyana,2018,0,0,0.1029082774049217
364,Guyana,2019,0,0,0.11521252796420582
365,Guyana,2020,1,0,0.24720357941834453
366,Guyana,2021,1,0,0.2516778523489933
367,Guyana,2022,1,0,0.3098434004474273
368,Guyana,2023,1,0,0.32662192393736017
369,Haiti,2018,1,1,0.674496644295302
370,Haiti,2019,1,1,0.7214765100671141
371,Haiti,2020,1,1,0.761744966442953
372,Haiti,2021,1,1,0.7785234899328859
373,Haiti,2022,1,1,0.7953020134228188
374,Haiti,2023,1,1,0.8008948545861297
375,Honduras,2018,1,0,0.3635346756152125
376,Honduras,2019,1,0,0.36017897091722595
377,Honduras,2020,1,0,0.35011185682326623
378,Honduras,2021,1,0,0.35570469798657717
379,Honduras,2022,1,0,0.37919463087248323
380,Honduras,2023,1,0,0.38478747203579416
381,Hungary,2020,0,0,0.4966442953020134
382,Hungary,2021,0,0,0.4955257270693512
383,Hungary,2022,0,1,0.5257270693512305
384,Hungary,2023,1,1,0.5167785234899329
385,Iceland,2020,0,1,0.7281879194630873
386,Iceland,2021,0,1,0.697986577181208
387,Iceland,2022,0,1,0.6968680089485458
388,Iceland,2023,0,1,0.697986577181208
389,India,2017,1,1,0.9060402684563759
390,India,2018,1,1,0.8948545861297539
391,India,2019,1,1,0.8903803131991052
392,India,2020,1,1,0.8713646532438478
393,India,2021,1,1,0.8736017897091722
394,India,2022,1,1,0.8736017897091722
395,India,2023,1,1,0.8400447427293065
396,Indonesia,2017,1,1,0.9832214765100671
397,Indonesia,2018,1,1,0.9798657718120806
398,Indonesia,2019,1,1,0.9742729306487695
399,Indonesia,2020,1,1,0.9496644295302014
400,Indonesia,2021,1,1,0.9451901565995525
401,Indonesia,2022,1,1,0.8702460850111857
402,Indonesia,2023,1,1,0.8646532438478747
403,Iran,2017,1,1,0.8210290827740492
404,Iran,2018,1,1,0.8232662192393736
405,Iran,2019,1,1,0.7897091722595079
406,Iran,2020,1,1,0.8210290827740492
407,Iran,2021,1,1,0.8154362416107382
408,Iran,2022,1,1,0.8243847874720358
409,Iran,2023,1,1,0.8053691275167785
410,Iraq,2017,1,1,0.8747203579418344
411,Iraq,2018,1,1,0.883668903803132
412,Iraq,2019,1,1,0.901565995525727
413,Iraq,2020,1,1,0.9049217002237137
414,Iraq,2021,1,1,0.9026845637583892
415,Iraq,2022,1,1,0.901565995525727
416,Iraq,2023,1,1,0.883668903803132
417,Ireland,2020,1,0,0.4272930648769575
418,Ireland,2021,0,0,0.42953020134228187
419,Ireland,2022,0,0,0.4451901565995526
420,Ireland,2023,1,0,0.44966442953020136
