,country,year,d_riot,preds,preds_proba
433,Ivory Coast,2018,1,1,0.9086226356810186
434,Ivory Coast,2019,1,1,0.9352818173177452
435,Ivory Coast,2020,1,1,0.9352818173177452
436,Ivory Coast,2021,1,1,0.9335041227069668
437,Ivory Coast,2022,1,1,0.9079875962360988
438,Ivory Coast,2023,1,1,0.8480384469156914
439,Jamaica,2018,1,0,0.47792450812660403
440,Jamaica,2019,1,0,0.48446767179925865
441,Jamaica,2020,1,0,0.19254615768463074
442,Jamaica,2021,1,0,0.19284763805721888
443,Jamaica,2022,1,0,0.192250617811995
444,Jamaica,2023,1,0,0.1934589155023287
445,Japan,2018,0,1,0.6099443969204448
446,Japan,2019,0,1,0.6099443969204448
447,Japan,2020,0,1,0.6099443969204448
448,Japan,2021,0,1,0.6099443969204448
449,Japan,2022,0,1,0.6095701454234388
450,Japan,2023,0,1,0.6088840176789279
451,Jordan,2017,1,0,0.49479671609162634
452,Jordan,2018,1,0,0.49841448056268417
453,Jordan,2019,1,0,0.4912288518201692
454,Jordan,2020,1,0,0.49946238475430094
455,Jordan,2021,1,1,0.5002108877483129
456,Jordan,2022,1,0,0.48953224503374215
457,Jordan,2023,1,0,0.4697732511168142
458,Kazakhstan,2018,0,1,0.7351041963691665
459,Kazakhstan,2019,1,1,0.7348546953711624
460,Kazakhstan,2020,1,1,0.7351041963691665
461,Kazakhstan,2021,1,1,0.7358526993631784
462,Kazakhstan,2022,1,1,0.7196354315179166
463,Kazakhstan,2023,1,1,0.6833300660583594
464,Kenya,2017,1,1,0.9981037924151697
465,Kenya,2018,1,1,0.9997504990019959
466,Kenya,2019,1,1,0.9990019960079839
467,Kenya,2020,1,1,0.9997504990019959
468,Kenya,2021,1,1,0.9922654690618762
469,Kenya,2022,1,1,0.9444720677692231
470,Kenya,2023,1,1,0.8412826133447387
471,Kuwait,2017,0,0,0.21523846246900155
472,Kuwait,2018,0,0,0.21694487108035027
473,Kuwait,2019,0,0,0.21561271396600754
474,Kuwait,2020,0,0,0.21561271396600754
475,Kuwait,2021,0,0,0.21729514455936624
476,Kuwait,2022,0,0,0.21387600880490112
477,Kuwait,2023,0,0,0.21290295491268557
478,Kyrgyzstan,2018,1,1,0.6842998256733289
479,Kyrgyzstan,2019,1,1,0.630040784232401
480,Kyrgyzstan,2020,1,1,0.6170242847638057
