,country,year,d_riot,preds,preds_proba
396,Indonesia,2017,1,1,0.9127967411153252
397,Indonesia,2018,1,1,0.9073798988621996
398,Indonesia,2019,1,1,0.9048198482932995
399,Indonesia,2020,1,1,0.8857300884955752
400,Indonesia,2021,1,1,0.8669247787610619
401,Indonesia,2022,1,1,0.8639749262536874
402,Indonesia,2023,1,1,0.8592709650231773
403,Iran,2017,1,1,0.810179624947324
404,Iran,2018,1,1,0.79102402022756
405,Iran,2019,1,1,0.7409344711335861
406,Iran,2020,1,1,0.6912876025154786
407,Iran,2021,1,1,0.6624659632402996
408,Iran,2022,1,1,0.6406581250607799
409,Iran,2023,1,1,0.656771694382314
410,Iraq,2017,1,1,0.8303281710914454
411,Iraq,2018,1,1,0.7882541438404271
412,Iraq,2019,1,1,0.796619960668633
413,Iraq,2020,1,1,0.7705243011658939
414,Iraq,2021,1,1,0.7723749824413539
415,Iraq,2022,1,1,0.7680976963056607
416,Iraq,2023,1,1,0.7827916491080208
417,Ireland,2020,1,1,0.5319040595589267
418,Ireland,2021,0,1,0.5549550498665542
419,Ireland,2022,0,1,0.5328311560612444
420,Ireland,2023,1,1,0.5275951678606545
421,Israel,2017,1,1,0.8312166385728333
422,Israel,2018,1,1,0.8130162241887906
423,Israel,2019,1,1,0.8132005899705015
424,Israel,2020,1,1,0.8369258322798147
425,Israel,2021,1,1,0.8228534555415087
426,Israel,2022,1,1,0.8132541438404272
427,Israel,2023,1,1,0.8005557311420144
428,Italy,2020,1,1,0.6177482792527039
429,Italy,2021,1,1,0.619813176007866
430,Italy,2022,1,1,0.6070234583508919
431,Italy,2023,1,1,0.5978789155780305
432,Ivory Coast,2017,1,1,0.8539217235566793
433,Ivory Coast,2018,1,1,0.8730536241045093
434,Ivory Coast,2019,1,1,0.8838311209439528
435,Ivory Coast,2020,1,1,0.9165876527602191
436,Ivory Coast,2021,1,1,0.8760587863463968
437,Ivory Coast,2022,1,1,0.86730404551201
438,Ivory Coast,2023,1,1,0.8691477033291192
439,Jamaica,2018,1,1,0.579829505548532
440,Jamaica,2019,1,1,0.5657255232476469
441,Jamaica,2020,1,1,0.553846221379407
442,Jamaica,2021,1,1,0.5704707472959683
443,Jamaica,2022,1,1,0.5614631619609494
444,Jamaica,2023,1,1,0.5810059348223063
445,Japan,2018,0,1,0.5644506059329066
446,Japan,2019,0,1,0.5431133394628969
447,Japan,2020,0,1,0.5687384272561263
448,Japan,2021,0,1,0.5612584441124263
449,Japan,2022,0,1,0.5617430627386379
450,Japan,2023,0,1,0.5617430627386379
451,Jordan,2017,1,1,0.6300884955752212
452,Jordan,2018,1,1,0.5988674673409187
453,Jordan,2019,1,1,0.5540297092288243
454,Jordan,2020,1,1,0.5240992414664981
455,Jordan,2021,1,1,0.5232511588706279
456,Jordan,2022,1,1,0.5033343868520859
457,Jordan,2023,1,0,0.4943847450484619
458,Kazakhstan,2018,0,0,0.38880899705014743
459,Kazakhstan,2019,1,1,0.5308435173479421
460,Kazakhstan,2020,1,1,0.5262896825396826
461,Kazakhstan,2021,1,1,0.516094254811069
462,Kazakhstan,2022,1,1,0.659610724820902
463,Kazakhstan,2023,1,1,0.6288216392751791
464,Kenya,2017,1,1,0.971570796460177
465,Kenya,2018,1,1,0.9661638508983641
466,Kenya,2019,1,1,0.9485619469026549
467,Kenya,2020,1,1,0.9334255162241889
468,Kenya,2021,1,1,0.900107985672145
469,Kenya,2022,1,1,0.8737068057311421
