,country,year,d_riot,preds,preds_proba
556,Mali,2018,1,1,0.8806640514199209
557,Mali,2019,1,1,0.9588541384676363
558,Mali,2020,1,1,0.9019426154873355
559,Mali,2021,1,1,0.869572012865007
560,Mali,2022,1,1,0.9536044399714536
561,Mali,2023,1,1,0.9764093839130986
562,Malta,2020,1,0,0.3338942923463507
563,Malta,2021,0,1,0.9538482021348034
564,Malta,2022,0,0,0.3482039607748051
565,Malta,2023,0,0,0.3933689209238483
566,Mauritania,2017,0,0,0.428367717926909
567,Mauritania,2018,0,0,0.32565901452799456
568,Mauritania,2019,1,1,0.5974911996927119
569,Mauritania,2020,1,1,0.9019426154873355
570,Mauritania,2021,1,1,0.869572012865007
571,Mauritania,2022,0,1,0.9536044399714536
572,Mauritania,2023,1,0,0.27846906298677143
573,Mauritius,2020,1,0,0.3140363392592219
574,Mauritius,2021,1,1,0.8655802486602746
575,Mauritius,2022,1,1,0.802073056088785
576,Mauritius,2023,1,1,0.8353732503108943
577,Mexico,2018,1,1,0.8205838391897656
578,Mexico,2019,1,1,0.9918187846493942
579,Mexico,2020,1,1,0.9918187846493942
580,Mexico,2021,1,1,0.9918187846493942
581,Mexico,2022,1,1,0.9918187846493942
582,Mexico,2023,1,1,0.9918187846493942
583,Moldova,2018,0,0,0.10682307002886521
584,Moldova,2019,1,0,0.1274047955511554
585,Moldova,2020,1,1,0.7120988931989533
586,Moldova,2021,1,1,0.6835044151988288
587,Moldova,2022,0,1,0.6816676973517096
588,Moldova,2023,0,0,0.13173014757137433
589,Mongolia,2018,0,1,0.752103691231206
590,Mongolia,2019,0,0,0.49248664736384345
